source,dest,weight,timestamp
523,1701,1,1331574766.04704
1677,1245,2,1331582471.78419
1245,1677,2,1331582515.08216
1857,35,1,1331588966.26747
35,1857,1,1331589094.82247
1757,1366,1,1331595569.89903
1366,1757,1,1331596895.71802
1677,1860,1,1331598607.80834
1860,1677,1,1331598802.223
1386,1510,5,1331602022.07866
1701,1744,1,1331603868.91116
1744,1701,1,1331603951.04623
905,1861,1,1331610811.95615
1860,523,1,1331614735.48514
1861,905,1,1331617076.82823
1677,1826,1,1331650508.76184
1612,1771,1,1331650795.46382
1771,1612,1,1331650959.77232
1809,395,1,1331655647.65387
1585,1512,2,1331659787.53554
309,1862,10,1331660039.42923
1386,1862,10,1331660086.23558
309,1714,1,1331660181.71511
26,1863,2,1331660250.70241
1386,1714,1,1331660399.73149
1487,1386,5,1331660820.64661
1714,309,1,1331661704.00105
1357,523,1,1331664771.41604
309,1677,1,1331667383.12878
1585,1546,1,1331669639.70767
1863,26,2,1331669702.31641
1546,1585,1,1331669722.59372
1185,1864,4,1331671671.73435
1864,1185,6,1331671786.34811
1744,13,1,1331683238.98678
13,1744,1,1331683244.87195
1771,1865,1,1331690053.64252
1865,1771,1,1331690088.36479
882,1317,1,1331690502.85648
882,1,5,1331690555.04168
523,1357,1,1331695512.2157
523,1867,1,1331695608.81945
523,1383,2,1331695973.49227
1585,304,3,1331697061.83741
1866,1771,5,1331697725.06375
1771,1866,5,1331697779.96236
1185,1868,1,1331699793.14541
35,1838,1,1331708784.55839
35,1869,1,1331738558.79267
1869,35,1,1331738832.2958
882,1860,1,1331747157.69688
1860,882,1,1331747272.43047
882,25,10,1331750052.27817
1686,1620,1,1331763845.22896
1868,1185,1,1331766307.22812
882,1870,1,1331774970.7586
882,1585,2,1331775323.79162
1746,1771,1,1331776497.24404
1744,846,1,1331777183.10474
1487,1811,1,1331777449.99589
1811,1487,1,1331777565.67749
846,1744,1,1331777746.353
1744,1871,1,1331777958.22742
1771,1746,1,1331777996.43352
1487,1383,3,1331778652.76706
1317,1463,1,1331783651.83297
1463,1317,1,1331783693.84388
1819,1744,1,1331796166.38301
1744,1819,1,1331796359.75624
1771,1744,5,1331797954.92234
905,1873,1,1331808230.12088
1873,905,1,1331809037.89734
882,905,1,1331822332.63653
1771,1874,1,1331826391.69427
1874,1771,1,1331826947.603
1352,1753,3,1331836192.62007
1690,1875,2,1331849811.96424
546,1876,1,1331850025.81857
546,1348,1,1331850162.77245
1348,546,1,1331850212.9431
1875,1690,2,1331850289.31399
1876,546,1,1331854053.30501
1872,1744,1,1331855092.25519
1744,1872,1,1331855495.53536
1334,1744,1,1331856416.33746
1744,1334,1,1331856451.36677
1715,1348,1,1331863594.16022
1348,1715,1,1331863965.33373
1357,546,3,1331866973.69298
846,1771,1,1331869794.08426
1872,1771,1,1331869795.488
1771,1872,1,1331869858.51697
1771,846,1,1331869881.76729
1771,1871,1,1331870030.73763
1871,1771,1,1331870139.24806
1348,1317,1,1331870501.70394
1317,1348,1,1331870539.4623
1840,1482,1,1331872349.43925
1482,1840,1,1331872526.63873
905,7,2,1331888764.35053
7,905,3,1331889075.71784
415,1492,8,1331893456.3579
1492,415,8,1331893468.14651
1771,1765,2,1331894492.38338
1765,1771,2,1331894573.79832
1656,1877,1,1331905679.65915
1656,1386,3,1331905741.18934
1811,1656,1,1331905792.21913
1539,1615,5,1331907188.75207
1690,1878,4,1331920241.71107
1878,1690,5,1331920264.26207
1811,1512,1,1331924287.53845
1512,1811,1,1331924443.2696
35,1879,1,1331927407.1112
1,1316,5,1331930345.43291
1620,1686,1,1331930654.5451
1620,1829,1,1331930660.36009
1386,1620,3,1331931905.22157
1639,537,1,1331931998.60628
1873,1880,1,1331936996.14211
1880,1873,1,1331937404.96911
1873,1881,1,1331939104.11853
1527,546,1,1331940083.87389
546,1527,1,1331940089.56625
1881,1873,1,1331940869.15712
1713,1001,6,1331950147.37683
1880,1771,1,1331950171.27565
1771,1882,2,1331951551.6989
1882,1771,2,1331951715.87838
546,1880,1,1331956740.75101
1873,1860,1,1331968135.69125
1860,1873,1,1331968167.14283
1879,35,1,1331995689.87247
1318,1877,10,1331996915.53559
1879,1771,1,1331997468.8349
1771,1879,1,1331997537.74369
1585,1883,1,1332001280.79483
1883,1585,1,1332001843.11615
1864,523,2,1332012649.97206
309,25,10,1332015230.02364
1754,1317,1,1332017042.6866
1317,1754,1,1332017283.55994
905,1880,1,1332018807.75249
1880,905,1,1332018860.11468
1317,135,5,1332031776.56281
1771,1884,1,1332032421.43178
1884,1771,1,1332032512.20866
1107,1885,4,1332044008.66667
1885,1107,4,1332044012.55273
1677,1885,1,1332046378.8246
539,1554,1,1332046869.76411
1886,256,1,1332048536.01259
1885,1887,2,1332049138.58028
1556,1677,1,1332078783.80652
1677,1556,1,1332079155.45899
1887,1885,1,1332080946.18529
1876,523,1,1332085662.37895
256,523,2,1332096877.33854
1317,1555,1,1332106579.27062
1555,1317,1,1332106596.32113
905,1888,1,1332108691.85327
882,1693,1,1332113479.85393
882,1888,2,1332114723.12121
1885,1677,2,1332116778.97845
905,1889,1,1332123851.15782
1889,905,1,1332123869.56782
523,1864,1,1332127258.75899
57,1,7,1332128026.08291
1860,1889,1,1332128224.86705
1889,1860,1,1332128252.26068
1889,523,1,1332128254.94414
523,1860,1,1332128373.09002
523,1889,1,1332128686.68751
905,882,1,1332132342.3554
523,1891,1,1332133293.60392
1891,523,1,1332133417.59696
546,1892,1,1332134829.4061
1892,546,1,1332134838.27073
1615,1539,3,1332156197.83244
1888,882,2,1332165753.09408
1860,1888,1,1332176371.33543
546,523,1,1332176431.65457
1860,1585,1,1332176497.09897
1873,523,1,1332185990.80252
1317,13,3,1332186883.78595
13,1317,3,1332188472.50214
35,1894,1,1332192131.55518
35,1884,1,1332192183.76186
1872,1873,1,1332193337.95756
1873,1872,1,1332193409.50285
1872,546,2,1332193737.46421
546,1872,1,1332193771.87831
1894,35,1,1332194235.82822
1873,546,1,1332196084.1973
546,1873,1,1332196085.76653
1872,1840,2,1332197943.43112
1840,1872,2,1332198070.78256
546,1895,1,1332204900.2061
1895,546,2,1332205010.72037
1896,546,2,1332205708.93703
546,1896,1,1332205776.04725
1778,1512,1,1332228543.40697
1512,1778,1,1332228583.14527
1897,35,5,1332246302.57643
1896,523,5,1332260535.20251
1860,1778,1,1332269753.17713
1465,1898,3,1332276076.23356
1898,1465,4,1332276670.1438
1888,905,1,1332289182.31598
1566,1201,8,1332289656.19022
1566,1386,10,1332289702.85401
1487,1566,3,1332289821.85191
1386,1487,4,1332289836.52023
1317,1566,3,1332289885.08593
425,1566,8,1332289896.49555
1201,1566,8,1332289923.47639
1693,882,1,1332292130.07873
1487,905,6,1332301123.32686
1629,905,3,1332301257.94144
1317,1629,2,1332301596.39319
1629,1317,2,1332301608.28423
1755,35,1,1332313051.44891
1899,1900,1,1332314407.04519
1900,1899,1,1332314841.21955
1900,35,1,1332317610.68567
35,1900,1,1332317702.71363
1744,1755,3,1332329115.02831
1744,1901,1,1332331637.94281
1901,1744,1,1332331731.88841
13,1902,1,1332358960.51396
1902,13,1,1332359252.14684
1693,1366,1,1332360700.81534
1366,1693,1,1332360717.47151
539,1902,1,1332361407.16933
1902,539,1,1332362033.29227
1873,1744,1,1332368699.0264
1744,1873,1,1332368751.06771
1713,905,1,1332379019.25861
905,1713,1,1332379067.1955
1386,1769,5,1332384785.50027
1512,1744,3,1332386591.25
1744,1512,3,1332391188.601
1744,523,1,1332391298.26842
1774,523,3,1332440389.47529
1774,36,7,1332442333.20612
1686,1860,1,1332447001.77826
1860,1686,1,1332447093.29284
1873,1899,1,1332459781.05927
1899,1873,1,1332460030.69376
1,1860,1,1332460768.01522
1873,1892,1,1332460987.50945
1892,1873,1,1332461017.42416
1744,1044,1,1332483586.18532
1044,1744,1,1332484144.63799
523,1675,2,1332496859.80597
1675,523,2,1332496957.01091
523,1903,1,1332497437.19621
1903,523,1,1332497511.06708
1860,1,10,1332508018.55087
1765,523,1,1332535409.56299
1810,1619,1,1332543899.88063
1619,1810,1,1332544612.53615
1771,1904,1,1332550695.20145
1904,1771,1,1332551077.45243
1565,1713,3,1332551413.46892
1713,1565,1,1332551936.94618
1896,1713,1,1332552250.18885
1713,1896,1,1332552471.41424
13,425,2,1332580507.64538
882,178,10,1332612446.48783
1844,1876,5,1332615575.29938
1876,1844,5,1332615623.09688
1562,1905,1,1332619801.6143
1894,1900,2,1332672970.14981
1900,1894,2,1332677820.51264
1584,1906,1,1332702864.28999
1906,1584,1,1332703171.54036
905,1907,1,1332704524.97837
1907,905,1,1332704678.44404
1811,905,2,1332706479.60846
41,537,1,1332706905.47886
537,41,1,1332707102.3159
1348,1802,1,1332708752.49928
1906,1908,1,1332713060.88255
1908,1906,1,1332713090.04378
13,1909,1,1332713159.23014
1909,13,1,1332713202.22517
1888,1860,1,1332715400.27638
135,1806,1,1332715964.01466
1806,135,1,1332717006.58992
13,1910,2,1332722473.85202
1910,13,2,1332722652.67215
1585,1911,1,1332724787.51207
1396,1911,1,1332731260.61705
539,1911,1,1332731410.64589
1911,539,1,1332732386.96433
1529,1771,1,1332733620.8577
1201,1753,5,1332739784.63577
539,25,1,1332740247.33249
309,1753,10,1332740756.39958
13,1753,5,1332740903.69147
1185,1556,3,1332742712.69153
1556,1185,3,1332745680.41582
1769,1913,1,1332764716.01775
523,1914,3,1332777420.9615
1915,1281,1,1332777927.2516
1915,1916,1,1332777958.27754
1281,1915,1,1332778217.39094
1629,1778,2,1332779123.06371
1913,1769,1,1332779189.19174
523,1565,1,1332779374.86162
1565,523,2,1332779376.4802
905,309,1,1332788172.5927
905,1753,10,1332788442.59438
202,1620,4,1332789962.74537
1620,202,4,1332790155.0841
1487,112,2,1332791197.87031
1916,1915,1,1332803772.57445
1917,1810,1,1332811929.11601
1802,1357,1,1332819405.39479
1357,1802,1,1332819460.72273
1907,35,2,1332861525.1902
1744,1918,1,1332886595.98201
1918,1744,1,1332886885.35369
1899,1919,1,1332887081.81348
1919,1899,1,1332887127.30045
1744,1920,2,1332890051.23771
1920,1744,2,1332890214.01487
1386,1566,8,1332892740.17901
1894,1921,1,1332897967.57005
1744,1922,1,1332901408.208
1922,1744,1,1332901441.45376
1281,35,1,1332969610.84452
35,1281,1,1332969727.0028
1922,177,1,1332972794.05527
177,1922,2,1332972925.65606
1771,1529,1,1332981720.87371
1713,1771,1,1332985354.73786
1771,1713,1,1332985614.5899
1525,1771,1,1332987471.25913
1281,1744,2,1333000490.19005
13,1923,1,1333005795.29065
1923,13,1,1333006177.25098
1771,1921,1,1333029655.93
1860,1924,1,1333030351.79221
1924,1860,1,1333030372.19745
1771,1565,4,1333030659.15707
1565,342,2,1333040611.00786
342,1565,2,1333040905.29947
1921,1894,1,1333041885.01057
1860,1806,1,1333056361.63676
1806,1860,1,1333056570.38283
1911,1386,1,1333059143.94787
1693,1922,1,1333062073.85527
57,1921,1,1333065980.13238
1921,57,1,1333066764.03667
1585,1925,1,1333067831.66909
1925,1585,1,1333067876.2606
1769,1690,4,1333081537.88125
35,1926,1,1333095115.27591
35,1916,1,1333095127.85967
35,1918,1,1333095146.98039
1876,1927,1,1333098613.41825
1912,1245,1,1333131677.68111
35,1928,1,1333131820.9074
1928,35,2,1333133292.28525
1585,1892,1,1333133465.59288
1892,1585,1,1333133516.82221
1754,1912,1,1333135195.36688
1912,1754,1,1333135253.79136
1773,1921,1,1333135960.25551
1921,1773,1,1333136189.07365
905,1357,10,1333142053.07034
546,1357,5,1333142090.79493
1922,823,1,1333143864.13244
823,1922,1,1333143997.7253
1922,1876,1,1333146933.12218
1876,1922,1,1333147010.80791
1245,1912,1,1333148303.92458
1817,1773,1,1333152409.24336
1773,1817,1,1333152600.08075
1316,57,3,1333157456.8479
905,1693,2,1333159315.43231
1693,1675,1,1333160252.7163
1693,1539,1,1333160268.10398
1693,178,1,1333160302.34665
1693,1,1,1333160306.60782
1693,1677,1,1333160311.44327
1693,1555,1,1333160316.60595
1892,1929,1,1333162342.41717
1918,35,1,1333166300.85786
1929,1892,1,1333166418.98014
1927,1876,1,1333176503.69481
57,1923,1,1333248564.23509
1923,57,1,1333248864.80917
453,1931,1,1333313197.77175
1931,453,1,1333315397.57416
1,1053,2,1333326244.24388
1201,1352,6,1333328041.92054
1386,1499,3,1333328079.57311
1714,1386,3,1333328375.94476
1352,1201,6,1333336661.80045
1890,1744,1,1333338215.07504
1744,1890,2,1333338314.61297
1930,1810,2,1333338911.08971
1810,1930,2,1333339156.14724
1185,1932,5,1333377247.91821
1912,1779,1,1333393750.94224
1779,1912,1,1333393793.74322
35,1933,1,1333400613.67476
1860,823,1,1333400643.61228
823,1860,1,1333400644.98497
1933,35,1,1333400731.33637
1,1753,10,1333403159.78517
1677,1934,1,1333406005.16476
1201,1,10,1333411658.73636
729,1744,1,1333415093.75848
1744,729,1,1333415127.43126
1744,1935,1,1333419162.57374
1935,1744,1,1333419221.01114
1,1201,8,1333421158.40338
1629,1936,1,1333427948.01962
1936,1629,1,1333428022.90168
823,1937,1,1333428504.40938
1860,1386,1,1333430331.81242
1612,1744,3,1333466818.10054
1744,1612,3,1333466938.28208
1921,1744,1,1333468028.06335
1744,1921,1,1333468324.53595
1744,1940,1,1333468415.2109
1940,1744,1,1333468527.99517
1937,823,1,1333470858.52526
1860,363,1,1333475214.64834
363,1860,3,1333475306.25308
905,832,10,1333479363.58019
1677,832,10,1333479381.57537
905,1403,1,1333485212.41974
1941,1860,1,1333485806.49569
1281,1765,1,1333488359.28056
1566,1769,8,1333496836.62564
540,1744,1,1333501378.5661
1744,540,1,1333501386.88251
1,1366,3,1333511733.11245
1317,1942,1,1333512206.16958
1942,1317,1,1333512251.71267
1744,1765,2,1333516962.33343
1765,1744,2,1333516993.41998
1885,1744,2,1333540212.95166
1744,1885,2,1333540230.87585
1744,1893,1,1333545463.64379
1893,1744,1,1333545486.72013
1893,36,2,1333546345.23291
1860,1744,1,1333548096.12536
1744,1860,1,1333548185.90908
1744,1943,1,1333548289.85592
1281,1931,1,1333548656.69569
1931,1281,1,1333548663.93072
1943,1744,1,1333549834.2484
36,1893,2,1333550184.48091
1217,1281,2,1333550802.1325
1629,1921,1,1333581915.52594
1921,1629,1,1333582143.95974
1896,1921,2,1333583212.57033
1921,1896,1,1333583431.67453
1921,1944,1,1333584166.50282
1944,1921,1,1333584296.68846
1944,35,1,1333593635.73311
1744,1945,1,1333596038.86207
1945,1744,1,1333596181.07031
1,1944,2,1333598594.45322
1944,1,2,1333598830.02628
1944,1363,2,1333599000.49169
1,1363,6,1333599170.38297
1810,1811,1,1333603739.03382
1811,1810,1,1333603771.11184
1754,304,2,1333607966.76055
1860,1946,1,1333618081.03304
1946,1860,1,1333618213.65867
1744,1947,2,1333622066.22383
1947,1744,2,1333622326.34416
1936,1744,1,1333643271.54974
1744,1936,1,1333643275.60228
1933,1949,1,1333678941.40999
1949,1933,1,1333679666.3887
905,1788,1,1333682962.92049
1788,905,1,1333683003.35296
1933,905,1,1333690021.7275
905,1933,1,1333690035.46364
41,1885,2,1333696793.02327
1885,41,2,1333696927.75326
1317,1185,4,1333723100.59702
1944,1744,1,1333727306.96385
546,1543,2,1333743982.10297
905,1222,2,1333744438.20483
1222,905,3,1333744993.27557
1396,1810,1,1333751942.70055
1810,1396,1,1333752000.14408
1810,1950,1,1333754008.63497
1950,1810,1,1333755709.09113
905,1951,1,1333763061.73068
537,905,2,1333764648.85258
1769,1846,2,1333820092.63505
1952,1810,1,1333821581.90569
35,1951,1,1333826780.96341
1713,1933,1,1333845374.81788
1933,1713,1,1333845380.74873
1352,1713,2,1333851441.22992
1713,1352,3,1333851810.3815
1899,1713,1,1333852073.70562
1713,1899,1,1333852084.75959
1352,1363,10,1333904059.66435
1201,1363,8,1333904170.05754
1363,1352,1,1333906293.372
1539,35,2,1333915764.43392
1245,1539,1,1333918023.16592
1539,1245,1,1333918092.90268
1792,1396,1,1333920398.14904
304,202,1,1333927317.35819
1629,1937,2,1334001596.21356
1562,41,3,1334012608.25488
1860,1837,1,1334023547.66816
1837,1860,1,1334027623.99077
1890,1953,2,1334030475.96509
1953,1955,1,1334037727.69536
1955,1953,3,1334037859.85446
1811,1890,1,1334039120.9452
1890,1811,1,1334039175.14333
729,1899,2,1334042461.39432
1899,729,1,1334042544.47908
1956,1899,1,1334045665.11507
1956,905,1,1334049815.55012
905,1612,1,1334067568.55298
1612,905,1,1334067574.79563
1201,149,4,1334079915.03808
1201,537,8,1334080010.21492
1675,1899,1,1334081462.59906
1899,1675,1,1334081539.08713
112,1690,1,1334088945.32806
112,23,2,1334089236.71059
1953,1896,2,1334092942.57598
1693,1662,1,1334096038.5304
1896,1953,3,1334096280.48318
1896,1955,1,1334096688.59727
1955,1896,1,1334096795.31045
1937,1811,1,1334097560.54031
1953,1945,2,1334098095.39792
1860,1757,1,1334102501.59565
1757,1860,1,1334102522.25698
1937,13,1,1334105829.42384
13,1937,1,1334105868.31278
35,1957,1,1334132142.30499
35,1958,2,1334149457.23369
35,1959,1,1334149534.01854
35,1960,1,1334149679.03137
1959,775,1,1334151899.0267
1959,35,1,1334151959.73661
35,1944,1,1334160263.26971
1912,1764,1,1334166584.64761
1810,1952,1,1334181488.21668
1922,1937,1,1334181697.759
309,135,1,1334182770.12832
1245,1961,1,1334185345.22137
1961,1245,1,1334185699.80859
1937,1956,5,1334192355.34035
309,1956,10,1334192429.01465
1922,545,1,1334192649.1018
1811,1956,10,1334193839.88444
1811,1937,1,1334195060.94286
1317,1512,2,1334199911.18466
1512,1317,3,1334200342.53503
1765,546,1,1334200729.29342
546,1765,1,1334200821.73978
1890,135,1,1334202194.49453
1386,135,8,1334204189.33586
1834,35,1,1334222002.56696
1677,1566,3,1334240884.32728
935,1899,1,1334259490.88742
1899,935,1,1334259892.66319
1846,1769,2,1334280154.97853
1846,1962,1,1334280963.06048
1846,274,4,1334281344.01572
1810,1938,1,1334283606.13345
1938,1810,1,1334283765.54212
1860,1963,1,1334285139.98814
1860,1941,2,1334293321.48323
1896,1744,2,1334297419.13657
1744,1896,1,1334297578.38004
905,1744,1,1334298749.1717
1964,1744,1,1334316018.03618
1744,1834,1,1334316348.99127
1834,1744,2,1334316851.93025
1396,1956,5,1334318373.06625
905,1937,1,1334337752.81295
1701,1860,8,1334340493.39957
1860,1701,8,1334341218.81693
1917,1585,1,1334346563.36759
1860,1965,1,1334365343.87925
1965,1860,1,1334365372.51353
57,1317,1,1334374603.60683
1317,57,2,1334374657.75651
1834,1918,1,1334389336.54654
35,1964,1,1334407675.39772
1964,1810,1,1334418518.1846
1499,1451,5,1334418863.06309
1499,1386,3,1334418911.17151
1802,1917,1,1334422976.14868
1917,1802,1,1334423217.17216
1962,23,1,1334423582.08973
1962,135,1,1334424674.82058
135,304,1,1334425765.31729
304,135,1,1334425802.66406
1964,1917,10,1334428327.39722
1964,1802,1,1334428888.31413
1802,1964,1,1334428905.0701
1860,1543,2,1334430473.11603
1964,1966,1,1334439499.21296
1966,1964,1,1334439628.22681
1922,1967,1,1334441793.6118
1967,1922,1,1334442222.34138
729,1281,1,1334446747.18685
1281,729,1,1334447009.24217
135,1968,1,1334448523.12245
1968,1969,1,1334448584.01732
1969,1968,2,1334448631.85268
1968,135,1,1334449460.96566
135,1956,10,1334459033.29568
135,1937,1,1334459381.39361
1771,1860,9,1334460736.76932
184,1860,1,1334462377.951
1860,184,1,1334462497.46201
184,1783,1,1334463002.28072
1771,1970,1,1334465403.84924
1970,1771,1,1334466179.75779
41,1053,5,1334474976.57113
1899,1922,1,1334479044.74182
1922,1899,1,1334479062.23883
905,135,1,1334517588.85525
1281,1396,1,1334534096.62795
1810,1971,1,1334545503.13099
1971,1810,1,1334545745.34513
1967,1964,1,1334573293.1057
1964,1967,1,1334575777.72903
1972,1922,3,1334587769.22251
1922,1972,1,1334587859.8816
1744,1964,1,1334588398.64928
35,1907,2,1334593877.59763
1964,1973,1,1334597912.54097
1281,1974,1,1334598097.22456
1973,1964,1,1334598236.00418
1974,1281,2,1334599205.94232
1951,35,1,1334599586.56136
36,1844,3,1334605546.21912
1714,1701,4,1334614042.00287
1964,1972,1,1334615357.91489
1972,1964,3,1334616776.05015
1860,1554,2,1334618965.94802
1947,1976,1,1334621973.57184
1976,1947,1,1334622027.66679
135,1890,1,1334629998.14873
1810,1400,1,1334641504.32019
1400,1810,1,1334647069.64972
905,1741,1,1334664670.01457
1741,905,1,1334664736.92829
1937,905,2,1334674788.93312
1565,1281,1,1334680435.82812
1898,35,5,1334681421.52859
1899,1951,1,1334683074.14017
1951,1899,1,1334683300.47685
1899,1956,10,1334684171.12591
1653,35,1,1334684335.82214
35,1977,1,1334691486.83086
1977,35,1,1334691728.38269
1977,1964,1,1334693546.92299
1964,1977,1,1334693554.95849
112,235,1,1334698787.44058
905,1348,3,1334700981.49327
1348,905,3,1334701338.56136
1769,1845,5,1334715438.75515
1977,1978,1,1334720298.36584
1281,1892,1,1334721418.0715
1892,1281,1,1334721594.54199
1978,1977,1,1334725834.0204
35,1912,2,1334734026.00164
1899,1886,1,1334736369.63328
1886,1899,1,1334736401.25231
1922,1653,1,1334752095.38062
1653,1922,1,1334752182.53884
1653,36,1,1334757342.90179
1764,1912,1,1334758691.28464
1912,1979,1,1334761321.0807
1960,35,1,1334772145.14238
35,1970,1,1334772180.37773
1979,1912,1,1334774931.93606
